Cross_Validation	Asegurado_id	Ind_Ramo_Canal_Vigente	Meses_Antiguedad_Ramo_Canal	Canal_Agrup_Id	Ind_Exequial	Ind_Accidentes_Personales	Ind_Automoviles	Ind_Hogar	Ind_SuRenta	Ind_MasVida	Ind_Soat	Ind_Renta_Educativa	Ind_Otros_Personales	Ind_Salud	Ind_Otros_Empresariales	Ind_Arrendamiento	Ind_Renta_Pensional	Ind_Desempleo	Ind_Vida	Produccion_Emitida_Grupo_Cliente	Porc_RT_Grupo_Cliente	Frecuencia_Anual_Siniestros_Grupo_Cliente	Monto_Pagado_Siniestros_Grupo_Cliente	Recencia_Meses_Ultimo_Siniestros_Grupo_Cliente	Cont_Compania_Cliente	Regional_Contacto_id	Sexo_id	Edad	Numero_Hijos	Ind_Dependientes_Menores18	Ind_Dependientes_Mayores18	Nivel_Ingreso_id	Nivel_Estudios_id	Estado_Civil_id	Ind_Independiente	Cont_Quejas	Cont_Peticion	Cont_Inquietud	Ind_Tipo_Negocio_Colectivo	Ind_Forma_Pago_Mensual	Ind_Forma_Pago_Anual	Ind_Tipo_Pago_Caja_Sura	Ind_Tipo_Pago_Financiacion_Sura
1	1164	0	9	24,390,648	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	9,040,840.00	-22.46	0	0	0	1	3	1	27	-1	0	0	8	-1	1	0	0	1	0	0	1	0	0	0
0	1165	1	23	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	280,310.43	-14.32	0	0	0	1	4	1	41	2	0	0	99	-1	3	0	0	3	4	1	1	0	0	0
0	1166	0	3	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	22,791.00	-3.84	1	-9,823,851.00	14	1	5	1	51	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1167	1	53	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,049,994.00	-26.27	1	0	11	1	4	1	39	2	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
0	1168	1	4	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	215,038.55	7.49	0	0	0	2	2	1	19	0	0	0	10	3	1	0	0	0	0	1	1	0	0	0
1	1169	1	2	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	246,988.00	7.49	0	0	0	1	99	2	42	3	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1170	0	10	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	663,515.70	25.01	0	0	0	2	5	1	28	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1171	0	12	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,818,526.93	-1.51	0	0	0	1	4	2	-1	0	0	0	99	-1	-1	0	0	0	0	0	0	1	1	0
0	1172	0	12	24,390,648	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1,915,072.78	1.83	0	0	0	1	3	1	29	-1	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1173	1	7	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3,104,435.00	33.43	1	0	4	1	3	1	54	-1	-1	-1	99	-1	-1	0	0	0	0	0	0	1	0	0
0	1174	1	8	24,390,648	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1,078,045.38	-3.77	0	0	0	2	2	1	35	0	0	0	7	3	1	0	0	0	1	1	1	0	1	0
0	1175	1	26	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1,007,287.00	1.83	0	0	0	1	3	1	39	-1	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1176	0	2	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	850,763.22	-42.16	0	0	0	1	5	2	30	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1177	0	15	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	570,212.54	25.01	0.1	209,525.06	1.03	2	3	1	25	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	0	0
0	1178	1	20	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	561,339.67	3.87	0	0	0	1	2	1	26	-1	0	0	99	-1	-1	0	0	0	0	1	0	1	0	0
0	1179	1	46	24,390,649	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1,201,357.88	7.13	0.18	676,283.87	1.71	2	2	2	30	-1	1	1	8	-1	1	0	0	2	2	1	1	0	1	0
0	1180	0	48	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	651,421.34	19.73	0	0	0	1	2	1	53	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1181	0	21	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,513,721.97	49.48	0	0	0	1	3	1	40	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1182	0	17	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	929,165.22	-31.17	0	0	0	2	2	2	33	1	0	0	10	-1	1	0	0	0	1	1	1	0	1	0
0	1183	0	3	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	475,359.58	-1.51	0.19	831,836.56	1.6	2	3	1	26	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1184	1	55	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,943,865.01	-1.51	0	0	0	1	3	1	68	0	0	0	7	-1	-1	0	0	0	1	1	1	0	1	0
0	1185	0	5	24,390,648	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	221,897.66	1.56	0	0	0	1	99	1	36	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1186	0	5	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	963,819.89	11.16	0	0	0	1	4	2	53	-1	0	0	7	-1	-1	0	0	0	0	0	1	0	0	0
1	1187	1	6	24,390,651	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1,428,277.95	-12.23	0.24	966,284.34	2	3	2	1	38	1	0	0	8	4	2	0	0	0	0	1	1	0	1	0
0	1188	0	19	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	774,760.78	1.94	0	0	0	3	2	2	26	0	0	0	10	3	-1	0	0	0	0	1	0	1	0	1
0	1189	1	9	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	944,073.42	-33.62	0.08	492,730.80	0.8	3	5	2	41	2	1	0	10	-1	1	0	0	0	0	1	1	0	1	0
1	1190	1	37	24,390,648	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	3,543,972.00	16.24	2	35,241,178.00	7	1	2	1	44	6	0	1	7	-1	1	0	0	0	3	1	1	0	1	0
0	1191	1	59	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	760,653.51	5.79	0.06	217,295.69	0.71	2	2	1	29	0	0	0	10	3	1	1	1	0	3	1	1	0	1	0
0	1192	1	5	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	780,073.30	-52.28	0.14	566,212.30	1.2	2	3	2	36	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
1	1193	1	17	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,066,110.00	-33.62	0	0	0	1	5	2	41	1	0	0	10	-1	2	0	0	0	0	0	0	1	0	0
0	1194	0	30	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,205,369.09	-80.77	0	0	0	1	5	1	28	0	0	0	8	-1	1	0	0	0	0	0	0	1	1	0
0	1195	1	48	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,189,877.41	25.01	0	0	0	1	99	2	29	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1196	1	1	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	959,236.18	-71.84	0.19	835,690.67	1.8	2	2	1	59	0	0	1	10	-1	4	0	0	0	1	1	1	0	1	0
1	1197	0	21	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	791,255.80	-141.43	0	0	0	1	3	1	42	0	0	0	10	3	5	0	0	3	0	1	1	0	1	0
1	1198	0	5	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	760,653.51	5.79	0.06	217,295.69	0.71	2	2	1	34	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1199	0	9	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	959,087.42	-6.78	0	0	0	1	2	2	43	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1200	0	11	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	760,653.51	5.79	0.06	217,295.69	0.71	2	2	1	30	0	0	0	10	3	1	1	0	0	0	1	1	0	1	0
0	1201	1	5	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	125,440.00	33.43	0	0	0	1	3	1	49	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1202	0	24	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	509,315.74	7.49	0.04	78,517.41	0.53	2	6	1	34	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	0	0
0	1203	1	36	24,390,648	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1,459,143.50	1.75	0.14	613,936.82	1.21	3	2	1	37	2	1	1	8	3	5	0	0	2	0	1	1	0	1	0
0	1204	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,194,035.07	-29.47	0	0	0	1	5	2	27	-1	0	0	8	-1	-1	0	0	0	0	0	0	1	0	1
0	1205	0	9	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,009,291.38	11.89	0	0	0	3	2	2	33	0	0	0	8	3	1	0	0	2	0	1	1	0	1	0
1	1206	0	25	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,144,610.66	10.83	0	0	0	2	2	1	32	1	1	1	8	-1	2	0	0	0	1	1	1	0	1	0
0	1207	1	25	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1,324,844.89	-17.21	0.1	560,453.94	0.96	2	3	1	35	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	1208	0	42	24,390,648	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2,269,726.45	2.13	0	0	0	1	4	1	29	1	0	0	7	-1	1	0	0	0	0	1	0	1	1	0
0	1209	1	51	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	363,404.19	7.13	0	0	0	2	2	2	29	1	1	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	1210	0	13	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	712,486.43	-29.17	0.07	295,343.20	0.72	2	2	1	24	0	0	0	10	-1	5	0	0	0	0	1	1	0	1	0
0	1211	0	24	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	769,671.39	14.61	0.04	77,106.36	0.36	2	2	2	29	1	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	1212	0	12	24,390,652	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	903,192.73	11.16	0	0	0	1	3	1	66	2	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
1	1213	0	15	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	532,665.88	17.06	0	0	0	1	4	1	51	2	0	0	7	5	2	0	0	0	0	1	1	0	1	0
0	1214	0	3	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40,119.46	18.56	0	0	0	1	3	1	24	-1	0	0	99	-1	-1	0	0	1	0	1	1	0	1	0
1	1215	0	50	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,664,691.06	16.24	1	-2,265,013.00	22	2	2	1	46	2	0	0	7	-1	4	0	0	1	0	1	1	0	1	0
0	1216	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	657,903.54	18.13	0.06	180,705.56	0.5	3	2	2	37	2	1	1	10	-1	2	0	0	0	2	1	1	0	1	0
0	1217	1	23	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	665,429.14	25.01	0	0	0	1	6	1	55	0	0	0	10	-1	3	0	0	0	0	1	1	0	1	0
0	1218	0	27	24,390,648	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1,570,571.32	6.45	0.08	556,324.77	0.68	2	6	2	27	-1	0	0	7	-1	1	0	0	0	0	1	1	0	1	0
0	1219	1	2	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,570,014.66	10.88	0.15	635,695.17	1.42	3	2	1	50	3	1	1	8	-1	1	0	0	2	0	1	1	0	1	0
0	1220	0	12	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	698,555.79	-1.51	0.31	895,788.42	2.65	2	2	1	28	-1	0	0	10	3	-1	0	0	0	0	1	1	0	1	0
1	1221	0	7	24,390,649	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	641,417.87	25.01	0	0	0	1	5	1	27	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
1	1222	0	45	24,390,648	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1,570,014.66	10.88	0	0	0	2	2	1	44	0	0	0	8	-1	1	0	0	0	1	1	1	0	1	0
0	1223	0	25	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	56,419.61	-114.52	0	0	0	1	4	1	28	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1224	1	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	642,727.00	2.94	0	0	0	1	5	1	63	-1	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	1225	0	12	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,976,999.42	17.06	0	0	0	1	4	1	53	0	0	0	7	2	1	1	0	0	0	1	1	0	1	0
0	1226	1	43	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,591,437.00	1.83	0	0	0	1	3	1	37	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1227	0	12	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	760,803.44	-69.74	1	-3,268,758.00	14	1	3	1	35	-1	0	0	99	-1	-1	0	0	1	0	1	0	1	0	0
1	1228	1	36	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,912,909.92	25.01	0	0	0	1	99	1	54	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1229	1	60	24,390,652	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	950,192.00	19.73	1	0	10	1	2	1	63	0	0	0	10	-1	1	0	0	0	2	1	1	0	1	0
0	1230	0	10	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,675,596.12	45.55	0	0	0	1	3	1	41	-1	1	0	7	-1	1	0	0	1	1	1	0	1	1	0
0	1231	1	58	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	3,293,981.00	-3.84	0	0	0	1	3	2	49	3	0	0	8	-1	2	0	0	0	0	0	1	0	0	0
1	1232	0	3	24,390,648	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	760,653.51	5.79	0	0	0	2	2	1	38	1	1	1	10	3	2	0	0	0	0	1	1	0	1	0
1	1233	1	17	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,060,234.60	-27.28	0	0	0	1	2	1	55	0	0	0	8	5	1	0	0	0	0	1	1	0	1	0
0	1234	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1,504,369.00	-11.13	0	0	0	1	3	1	44	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
1	1235	1	14	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1,436,372.00	12.6	0	0	0	1	3	1	62	0	0	0	7	-1	-1	0	0	0	0	0	0	1	1	0
0	1236	0	9	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	712,486.43	-29.17	0.07	295,343.20	0.72	2	2	1	22	0	0	0	10	-1	1	0	0	0	0	0	0	1	0	1
0	1237	1	31	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,785,107.00	-24.56	1	4,202,259.00	5	3	5	2	39	0	0	0	8	-1	1	0	0	0	0	0	1	0	0	0
0	1238	1	8	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	165,553.20	-13.4	0	0	0	2	2	2	38	2	1	1	8	3	5	0	0	1	0	1	1	0	1	0
0	1239	1	57	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2,012,465.93	1.69	0.17	1,071,780.30	1.61	2	5	2	52	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1240	1	47	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1,841,009.00	18.44	0	0	0	1	3	2	59	2	0	0	7	-1	1	0	0	0	0	1	0	1	1	0
1	1241	1	13	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	976,747.31	25.01	0.21	806,343.01	1.63	2	2	1	27	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
1	1242	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	760,653.51	5.79	1	63,550,381.00	10	1	2	1	36	-1	0	0	10	-1	-1	0	0	0	3	1	1	0	1	0
0	1243	1	41	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1,159,206.39	15.09	0.12	571,722.70	1.11	3	5	2	31	1	1	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	1244	0	36	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,915,072.78	1.83	0	0	0	1	3	1	35	0	0	0	7	4	1	0	0	0	0	0	0	1	1	0
0	1245	1	20	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,142,971.00	-29.47	0	0	0	2	5	2	26	0	0	0	8	1	1	0	0	0	0	1	1	0	1	0
0	1246	1	6	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	898,470.46	-29.6	0	0	0	1	3	2	61	0	-1	-1	99	-1	-1	0	0	0	0	1	1	0	0	0
0	1247	1	35	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2,943,096.00	17.42	0	0	0	1	3	1	46	-1	0	0	7	-1	-1	1	0	0	0	1	1	0	1	0
0	1248	1	4	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	783,986.91	-50.69	0	0	0	1	3	2	31	-1	-1	-1	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1249	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,459,143.50	1.75	0	0	0	1	2	1	30	-1	0	0	8	3	1	0	0	0	0	1	1	0	1	0
0	1250	0	19	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,155,624.19	-50.11	0.12	813,530.90	1.27	2	3	1	41	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1251	0	22	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	324,759.78	-1.51	0	0	0	1	5	99	-1	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
1	1252	0	24	24,390,649	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1,131,700.92	43.28	0	0	0	1	3	1	37	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1253	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,570,014.66	10.88	0	0	0	1	2	1	54	0	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
0	1254	0	12	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	718,780.92	25.01	0	0	0	1	5	2	25	-1	0	0	99	-1	-1	0	0	0	0	0	0	1	1	0
0	1255	0	12	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,028,019.10	14.61	0	0	0	1	3	1	54	2	0	0	8	2	2	0	0	0	0	1	0	1	1	0
0	1256	0	47	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	758,638.71	-6.66	0	0	0	1	3	1	29	-1	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1257	0	14	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	861,922.73	10.9	0.1	436,608.96	1.13	3	5	1	49	2	0	1	10	-1	2	1	0	0	0	1	0	1	1	0
0	1258	1	4	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	688,347.00	39.04	0	0	0	1	2	1	36	0	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
0	1259	0	18	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1,363,822.64	-3.84	0	0	0	1	5	1	46	1	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
0	1260	0	36	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	965,212.61	34.49	0.07	147,210.14	0.95	2	4	1	57	3	0	0	10	-1	4	1	0	0	0	1	1	0	1	0
0	1261	1	56	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	849,900.43	-15.1	0.08	536,403.92	0.89	2	2	1	62	0	0	0	10	-1	2	1	0	0	0	1	1	0	1	0
0	1262	1	37	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	686,519.87	-43.95	0.05	306,664.52	0.44	2	5	1	22	0	0	1	10	3	1	0	0	1	0	1	1	0	1	0
0	1263	1	41	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,003,711.00	-15.5	0	0	0	1	3	2	29	0	0	0	10	-1	-1	0	0	0	0	0	1	0	0	0
0	1264	0	25	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,513,721.97	49.48	0	0	0	1	3	1	52	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1265	0	5	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,012,961.50	28.58	0	0	0	1	2	1	37	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1266	1	41	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1,097,896.06	11.43	0	0	0	1	3	2	40	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1267	0	12	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	499,893.39	11.16	0	0	0	1	5	1	40	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1268	0	43	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	818,845.05	11.16	0.08	148,925.75	0.59	3	2	1	26	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	1269	1	10	24,390,649	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	298,486.09	25.01	0	0	0	2	2	2	22	-1	0	0	10	-1	1	0	0	2	0	1	1	0	1	0
0	1270	1	5	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	926,970.00	16.47	0	0	0	1	2	1	48	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1271	1	32	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	610,344.00	11.16	0	0	0	1	2	1	71	0	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1272	0	23	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	444,929.03	11.16	0	0	0	2	5	2	27	0	0	1	10	-1	1	0	0	0	3	0	1	0	0	0
0	1273	1	17	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	319,747.30	7.49	0	0	0	1	3	2	-1	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	0	0
0	1274	1	32	24,390,648	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	839,643.80	9.87	0.08	214,830.38	0.76	2	2	2	35	0	0	1	10	-1	2	1	0	1	0	0	0	1	0	1
0	1275	1	37	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	437,128.94	-31.19	0	0	0	1	6	1	33	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1276	1	4	24,390,651	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	527,997.87	-1.51	0.29	1,000,663.30	2.07	2	4	1	23	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1277	1	15	24,390,648	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1,494,928.70	-2.53	0.16	700,815.11	1.41	3	2	2	36	2	1	0	8	-1	1	0	0	0	0	1	1	0	1	0
0	1278	1	14	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	866,708.82	46.49	0	0	0	1	3	2	45	-1	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1279	0	42	24,390,651	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	426,119.71	17.42	0	0	0	1	3	1	56	0	0	0	7	5	2	0	0	0	0	1	1	0	1	0
0	1280	0	20	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	959,087.42	-6.78	0	0	0	2	2	2	50	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1281	1	2	24,390,648	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1,822,905.00	-23.35	0	0	0	3	2	1	26	0	0	0	7	-1	1	0	0	1	0	1	1	0	1	0
0	1282	1	20	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	406,259.60	-50.69	0	0	0	1	3	2	31	0	0	0	99	-1	1	0	0	0	0	1	1	0	1	0
0	1283	1	28	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	542,047.78	25.01	0.11	514,299.27	1.02	2	2	1	25	-1	0	0	10	-1	-1	0	0	6	0	1	1	0	1	0
0	1284	1	17	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	384,378.00	-31.19	0	0	0	1	6	1	35	2	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1285	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,441,741.50	7.49	0	0	0	1	2	99	-1	0	0	0	7	-1	1	0	0	0	0	1	1	0	1	0
0	1286	0	16	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	833,486.59	-46.32	0.06	439,971.18	0.58	2	5	2	37	0	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	1287	1	13	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,266,086.33	6.45	0	0	0	1	4	1	43	0	0	0	99	-1	-1	0	0	0	0	1	1	0	0	0
0	1288	1	37	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,426,598.00	11.16	0	0	0	1	2	1	72	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1289	1	8	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	726,638.60	-1.51	0	0	0	1	99	99	-1	-1	-1	-1	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1290	1	3	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2,041,804.00	-7.59	0	0	0	3	4	2	32	0	0	1	7	-1	1	0	0	1	0	1	1	0	1	0
0	1291	0	1	41,489,489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	282,003.82	-130.16	0	0	0	1	2	1	54	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
